DATE,GDP(십억원),GNI(십억원),GDP_GROWTH(%),KOSPI,국고채(3년)(%),국고채(10년)(%),뉴스심리지수,경제심리지수,수출금액지수,수입금액지수,수출물가지수(원화기준),수출물가지수(계약통화기준),수출물가지수(달러기준),수입물가지수(원화기준),수입물가지수(계약통화기준),수입물가지수(달러기준),대외채권,대외채무,순대외채권,외환보유액(천달러),기준금리,CD(91일),KOFR(공시RFR),"무담보콜금리(1일, 전체거래)",경상수지(계절조정),CPI,PPI,원/미국달러(매매기준율),일본엔/달러,달러/유로,중국위안/달러
1990-02-21,119159.6,135203.0,1.0,,,,,,10.98,13.4,110.12,183.37,181.42,47.47,79.29,78.33,,,,13743647.0,,,,,,37.213,52.95,690.9,145.404,,
1990-02-22,119159.6,135203.0,1.0,,,,,,10.98,13.4,110.12,183.37,181.42,47.47,79.29,78.33,,,,13743647.0,,,,,,37.213,52.95,690.8,145.523,,
1990-02-23,119159.6,135203.0,1.0,,,,,,10.98,13.4,110.12,183.37,181.42,47.47,79.29,78.33,,,,13743647.0,,,,,,37.213,52.95,691.6,146.197,,
1990-02-24,119159.6,135203.0,1.0,,,,,,10.98,13.4,110.12,183.37,181.42,47.47,79.29,78.33,,,,13743647.0,,,,,,37.213,52.95,692.4,147.072,,
1990-02-25,119159.6,135203.0,1.0,,,,,,10.98,13.4,110.12,183.37,181.42,47.47,79.29,78.33,,,,13743647.0,,,,,,37.213,52.95,,,,
1990-02-26,119159.6,135203.0,1.0,,,,,,10.98,13.4,110.12,183.37,181.42,47.47,79.29,78.33,,,,13743647.0,,,,,,37.213,52.95,692.4,147.482,,
1990-02-27,119159.6,135203.0,1.0,,,,,,10.98,13.4,110.12,183.37,181.42,47.47,79.29,78.33,,,,13743647.0,,,,,,37.213,52.95,693.3,148.277,,
1990-02-28,119159.6,135203.0,1.0,,,,,,10.98,13.4,110.12,183.37,181.42,47.47,79.29,78.33,,,,13743647.0,,,,,,37.213,52.95,694,148.65,,
1990-03-01,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,,,,
1990-03-02,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,694,150.451,,
1990-03-03,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,693.2,150.271,,
1990-03-04,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,,,,
1990-03-05,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,693.2,150.251,,
1990-03-06,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,694.7,148.949,,
1990-03-07,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,695.6,150.27,,
1990-03-08,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,696.9,150.149,,
1990-03-09,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,698.1,151.052,,
1990-03-10,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,,,,
1990-03-11,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,,,,
1990-03-12,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,698.4,151.651,,
1990-03-13,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,698.7,152.801,,
1990-03-14,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,698.6,151.899,,
1990-03-15,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,698.2,152.449,,
1990-03-16,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,697.2,152.45,,
1990-03-17,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,696.3,152.62,,
1990-03-18,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,,,,
1990-03-19,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,696.3,152.45,,
1990-03-20,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,697,152.5,,
1990-03-21,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,697.4,154.347,,
1990-03-22,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,697.8,154.599,,
1990-03-23,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,698.2,154.849,,
1990-03-24,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,699.5,154.306,,
1990-03-25,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,,,,
1990-03-26,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,699.5,155.7,,
1990-03-27,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,701,156.799,,
1990-03-28,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,701.3,158,,
1990-03-29,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,700.3,158.514,,
1990-03-30,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,700.9,156.549,,
1990-03-31,119159.6,135203.0,1.0,,,,,,12.58,14.95,110.29,182.92,180.94,47.8,79.42,78.42,,,,13892850.0,,,,,,37.598,53.18,702.1,158.498,,
1990-04-01,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,,,,
1990-04-02,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,702.1,159.801,,
1990-04-03,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,703.8,159.198,,
1990-04-04,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,705.6,159.699,,
1990-04-05,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,,,,
1990-04-06,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,706.2,157.399,,
1990-04-07,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,706.6,157.699,,
1990-04-08,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,,,,
1990-04-09,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,706.6,156,,
1990-04-10,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,706.9,158.101,,
1990-04-11,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,707,157.5,,
1990-04-12,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,706.2,158.199,,
1990-04-13,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,706.4,158.251,,
1990-04-14,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,706.5,158.65,,
1990-04-15,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,,,,
1990-04-16,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,706.5,159.251,,
1990-04-17,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,706.9,159.65,,
1990-04-18,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,707.1,160.101,,
1990-04-19,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,707,158.598,,
1990-04-20,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,705.7,156.6,,
1990-04-21,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,705.1,157.501,,
1990-04-22,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,,,,
1990-04-23,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,705.1,157.251,,
1990-04-24,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,705.1,157.899,,
1990-04-25,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,705.6,158.951,,
1990-04-26,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,706.2,158.568,,
1990-04-27,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,706.6,159.399,,
1990-04-28,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,707,159.299,,
1990-04-29,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,,,,
1990-04-30,121845.8,138445.2,2.3,,,,,,11.64,13.36,110.91,182.93,180.99,48.02,79.28,78.31,,,,14448440.0,,,,,,38.022,53.49,707,159.374,,
1990-05-01,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,706.4,159.049,,
1990-05-02,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,,,,
1990-05-03,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,705.8,157.745,,
1990-05-04,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,705.5,158.124,,
1990-05-05,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,,,,
1990-05-06,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,,,,
1990-05-07,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,705.8,158.301,,
1990-05-08,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,707.3,158.201,,
1990-05-09,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,707.9,157.252,,
1990-05-10,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,707.5,156.45,,
1990-05-11,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,707.6,155.749,,
1990-05-12,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,707.7,152.65,,
1990-05-13,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,,,,
1990-05-14,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,707.7,152.749,,
1990-05-15,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,708.1,151.699,,
1990-05-16,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,708.5,150.549,,
1990-05-17,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,708.9,152.001,,
1990-05-18,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,709.2,152.3,,
1990-05-19,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,710,153.05,,
1990-05-20,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,,,,
1990-05-21,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,710,153.45,,
1990-05-22,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,711.7,153.45,,
1990-05-23,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,712,151.399,,
1990-05-24,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,711.5,151.599,,
1990-05-25,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,711.8,150.601,,
1990-05-26,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,711.9,149.653,,
1990-05-27,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,,,,
1990-05-28,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,711.9,149.6,,
1990-05-29,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,712,149.001,,
1990-05-30,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,712.5,151.3,,
1990-05-31,121845.8,138445.2,2.3,,,,,,12.4,15.08,111.85,183.39,181.4,47.71,78.54,77.56,,,,14868747.0,,,,,,38.445,53.86,712.3,151.498,,
1990-06-01,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,711.3,152.45,,
1990-06-02,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,711.5,151.949,,
1990-06-03,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,,,,
1990-06-04,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,711.5,152.699,,
1990-06-05,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,713.1,152.3,,
1990-06-06,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,,,,
1990-06-07,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,713.7,152.451,,
1990-06-08,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,714.3,152.599,,
1990-06-09,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,715.1,153.475,,
1990-06-10,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,,,,
1990-06-11,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,715.1,153.35,,
1990-06-12,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,715.9,154.349,,
1990-06-13,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716.2,154.951,,
1990-06-14,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716.1,154.099,,
1990-06-15,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,715.8,154.38,,
1990-06-16,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716.2,153.876,,
1990-06-17,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,,,,
1990-06-18,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716.2,153.75,,
1990-06-19,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716.7,153.601,,
1990-06-20,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716.5,153.749,,
1990-06-21,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716.1,154.299,,
1990-06-22,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716.2,154.951,,
1990-06-23,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716.8,154.85,,
1990-06-24,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,,,,
1990-06-25,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716.8,155.4,,
1990-06-26,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716.8,155.35,,
1990-06-27,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716.6,154.4,,
1990-06-28,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716.5,154.651,,
1990-06-29,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716.2,153.149,,
1990-06-30,121845.8,138445.2,2.3,,,,,,13.03,13.61,112.29,183.06,181.06,47.56,77.93,76.97,,,,14673745.0,,,,,,38.636,54.01,716,152.201,,
1990-07-01,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,,,,
1990-07-02,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,716,151.949,,
1990-07-03,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,715.5,151.201,,
1990-07-04,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,715.9,150.251,,
1990-07-05,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,715.9,150.45,,
1990-07-06,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,716,151.202,,
1990-07-07,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,716.8,151.7,,
1990-07-08,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,,,,
1990-07-09,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,716.8,151.649,,
1990-07-10,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,717.5,150.65,,
1990-07-11,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,717.4,148.349,,
1990-07-12,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,716.9,148.701,,
1990-07-13,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,716,147.301,,
1990-07-14,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,716,148.176,,
1990-07-15,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,,,,
1990-07-16,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,716,148.2,,
1990-07-17,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,,,,
1990-07-18,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,715.9,147.651,,
1990-07-19,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,715.6,148.151,,
1990-07-20,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,715.4,148,,
1990-07-21,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,715.6,148.6,,
1990-07-22,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,,,,
1990-07-23,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,715.6,148.351,,
1990-07-24,126163.7,143728.5,3.5,,,,,,12.81,13.19,112.62,182.64,180.66,47.5,77.61,76.63,,,,15628023.0,,,,,,38.752,53.94,715.6,148.151,,
