DATE,GDP(십억원),GNI(십억원),GDP_GROWTH(%),KOSPI,국고채(3년)(%),국고채(10년)(%),뉴스심리지수,경제심리지수
1972-12-14,23912.6,26901.6,3.9,,,,,
1972-12-15,23912.6,26901.6,3.9,,,,,
1972-12-16,23912.6,26901.6,3.9,,,,,
1972-12-17,23912.6,26901.6,3.9,,,,,
1972-12-18,23912.6,26901.6,3.9,,,,,
1972-12-19,23912.6,26901.6,3.9,,,,,
1972-12-20,23912.6,26901.6,3.9,,,,,
1972-12-21,23912.6,26901.6,3.9,,,,,
1972-12-22,23912.6,26901.6,3.9,,,,,
1972-12-23,23912.6,26901.6,3.9,,,,,
1972-12-24,23912.6,26901.6,3.9,,,,,
1972-12-25,23912.6,26901.6,3.9,,,,,
1972-12-26,23912.6,26901.6,3.9,,,,,
1972-12-27,23912.6,26901.6,3.9,,,,,
1972-12-28,23912.6,26901.6,3.9,,,,,
1972-12-29,23912.6,26901.6,3.9,,,,,
1972-12-30,23912.6,26901.6,3.9,,,,,
1972-12-31,23912.6,26901.6,3.9,,,,,
1973-01-01,24863.1,28163.5,4,,,,,
1973-01-02,24863.1,28163.5,4,,,,,
1973-01-03,24863.1,28163.5,4,,,,,
1973-01-04,24863.1,28163.5,4,,,,,
1973-01-05,24863.1,28163.5,4,,,,,
1973-01-06,24863.1,28163.5,4,,,,,
1973-01-07,24863.1,28163.5,4,,,,,
1973-01-08,24863.1,28163.5,4,,,,,
1973-01-09,24863.1,28163.5,4,,,,,
1973-01-10,24863.1,28163.5,4,,,,,
1973-01-11,24863.1,28163.5,4,,,,,
1973-01-12,24863.1,28163.5,4,,,,,
1973-01-13,24863.1,28163.5,4,,,,,
1973-01-14,24863.1,28163.5,4,,,,,
1973-01-15,24863.1,28163.5,4,,,,,
1973-01-16,24863.1,28163.5,4,,,,,
1973-01-17,24863.1,28163.5,4,,,,,
1973-01-18,24863.1,28163.5,4,,,,,
1973-01-19,24863.1,28163.5,4,,,,,
1973-01-20,24863.1,28163.5,4,,,,,
1973-01-21,24863.1,28163.5,4,,,,,
1973-01-22,24863.1,28163.5,4,,,,,
1973-01-23,24863.1,28163.5,4,,,,,
1973-01-24,24863.1,28163.5,4,,,,,
1973-01-25,24863.1,28163.5,4,,,,,
1973-01-26,24863.1,28163.5,4,,,,,
1973-01-27,24863.1,28163.5,4,,,,,
1973-01-28,24863.1,28163.5,4,,,,,
1973-01-29,24863.1,28163.5,4,,,,,
1973-01-30,24863.1,28163.5,4,,,,,
1973-01-31,24863.1,28163.5,4,,,,,
1973-02-01,24863.1,28163.5,4,,,,,
1973-02-02,24863.1,28163.5,4,,,,,
1973-02-03,24863.1,28163.5,4,,,,,
1973-02-04,24863.1,28163.5,4,,,,,
1973-02-05,24863.1,28163.5,4,,,,,
1973-02-06,24863.1,28163.5,4,,,,,
1973-02-07,24863.1,28163.5,4,,,,,
1973-02-08,24863.1,28163.5,4,,,,,
1973-02-09,24863.1,28163.5,4,,,,,
1973-02-10,24863.1,28163.5,4,,,,,
1973-02-11,24863.1,28163.5,4,,,,,
1973-02-12,24863.1,28163.5,4,,,,,
1973-02-13,24863.1,28163.5,4,,,,,
1973-02-14,24863.1,28163.5,4,,,,,
1973-02-15,24863.1,28163.5,4,,,,,
1973-02-16,24863.1,28163.5,4,,,,,
1973-02-17,24863.1,28163.5,4,,,,,
1973-02-18,24863.1,28163.5,4,,,,,
1973-02-19,24863.1,28163.5,4,,,,,
1973-02-20,24863.1,28163.5,4,,,,,
1973-02-21,24863.1,28163.5,4,,,,,
1973-02-22,24863.1,28163.5,4,,,,,
1973-02-23,24863.1,28163.5,4,,,,,
1973-02-24,24863.1,28163.5,4,,,,,
1973-02-25,24863.1,28163.5,4,,,,,
1973-02-26,24863.1,28163.5,4,,,,,
1973-02-27,24863.1,28163.5,4,,,,,
1973-02-28,24863.1,28163.5,4,,,,,
1973-03-01,24863.1,28163.5,4,,,,,
1973-03-02,24863.1,28163.5,4,,,,,
1973-03-03,24863.1,28163.5,4,,,,,
1973-03-04,24863.1,28163.5,4,,,,,
1973-03-05,24863.1,28163.5,4,,,,,
1973-03-06,24863.1,28163.5,4,,,,,
1973-03-07,24863.1,28163.5,4,,,,,
1973-03-08,24863.1,28163.5,4,,,,,
1973-03-09,24863.1,28163.5,4,,,,,
1973-03-10,24863.1,28163.5,4,,,,,
1973-03-11,24863.1,28163.5,4,,,,,
1973-03-12,24863.1,28163.5,4,,,,,
1973-03-13,24863.1,28163.5,4,,,,,
1973-03-14,24863.1,28163.5,4,,,,,
1973-03-15,24863.1,28163.5,4,,,,,
1973-03-16,24863.1,28163.5,4,,,,,
1973-03-17,24863.1,28163.5,4,,,,,
1973-03-18,24863.1,28163.5,4,,,,,
1973-03-19,24863.1,28163.5,4,,,,,
1973-03-20,24863.1,28163.5,4,,,,,
1973-03-21,24863.1,28163.5,4,,,,,
1973-03-22,24863.1,28163.5,4,,,,,
1973-03-23,24863.1,28163.5,4,,,,,
1973-03-24,24863.1,28163.5,4,,,,,
1973-03-25,24863.1,28163.5,4,,,,,
1973-03-26,24863.1,28163.5,4,,,,,
1973-03-27,24863.1,28163.5,4,,,,,
1973-03-28,24863.1,28163.5,4,,,,,
1973-03-29,24863.1,28163.5,4,,,,,
1973-03-30,24863.1,28163.5,4,,,,,
1973-03-31,24863.1,28163.5,4,,,,,
1973-04-01,25899.4,28852.8,4.2,,,,,
1973-04-02,25899.4,28852.8,4.2,,,,,
1973-04-03,25899.4,28852.8,4.2,,,,,
1973-04-04,25899.4,28852.8,4.2,,,,,
1973-04-05,25899.4,28852.8,4.2,,,,,
1973-04-06,25899.4,28852.8,4.2,,,,,
1973-04-07,25899.4,28852.8,4.2,,,,,
1973-04-08,25899.4,28852.8,4.2,,,,,
1973-04-09,25899.4,28852.8,4.2,,,,,
1973-04-10,25899.4,28852.8,4.2,,,,,
1973-04-11,25899.4,28852.8,4.2,,,,,
1973-04-12,25899.4,28852.8,4.2,,,,,
1973-04-13,25899.4,28852.8,4.2,,,,,
1973-04-14,25899.4,28852.8,4.2,,,,,
1973-04-15,25899.4,28852.8,4.2,,,,,
1973-04-16,25899.4,28852.8,4.2,,,,,
1973-04-17,25899.4,28852.8,4.2,,,,,
1973-04-18,25899.4,28852.8,4.2,,,,,
1973-04-19,25899.4,28852.8,4.2,,,,,
1973-04-20,25899.4,28852.8,4.2,,,,,
1973-04-21,25899.4,28852.8,4.2,,,,,
1973-04-22,25899.4,28852.8,4.2,,,,,
1973-04-23,25899.4,28852.8,4.2,,,,,
1973-04-24,25899.4,28852.8,4.2,,,,,
1973-04-25,25899.4,28852.8,4.2,,,,,
1973-04-26,25899.4,28852.8,4.2,,,,,
1973-04-27,25899.4,28852.8,4.2,,,,,
1973-04-28,25899.4,28852.8,4.2,,,,,
1973-04-29,25899.4,28852.8,4.2,,,,,
1973-04-30,25899.4,28852.8,4.2,,,,,
1973-05-01,25899.4,28852.8,4.2,,,,,
1973-05-02,25899.4,28852.8,4.2,,,,,
1973-05-03,25899.4,28852.8,4.2,,,,,
1973-05-04,25899.4,28852.8,4.2,,,,,
1973-05-05,25899.4,28852.8,4.2,,,,,
1973-05-06,25899.4,28852.8,4.2,,,,,
1973-05-07,25899.4,28852.8,4.2,,,,,
1973-05-08,25899.4,28852.8,4.2,,,,,
1973-05-09,25899.4,28852.8,4.2,,,,,
1973-05-10,25899.4,28852.8,4.2,,,,,
1973-05-11,25899.4,28852.8,4.2,,,,,
1973-05-12,25899.4,28852.8,4.2,,,,,
1973-05-13,25899.4,28852.8,4.2,,,,,
1973-05-14,25899.4,28852.8,4.2,,,,,
1973-05-15,25899.4,28852.8,4.2,,,,,
1973-05-16,25899.4,28852.8,4.2,,,,,
1973-05-17,25899.4,28852.8,4.2,,,,,
1973-05-18,25899.4,28852.8,4.2,,,,,
1973-05-19,25899.4,28852.8,4.2,,,,,
1973-05-20,25899.4,28852.8,4.2,,,,,
1973-05-21,25899.4,28852.8,4.2,,,,,
1973-05-22,25899.4,28852.8,4.2,,,,,
1973-05-23,25899.4,28852.8,4.2,,,,,
1973-05-24,25899.4,28852.8,4.2,,,,,
1973-05-25,25899.4,28852.8,4.2,,,,,
1973-05-26,25899.4,28852.8,4.2,,,,,
1973-05-27,25899.4,28852.8,4.2,,,,,
1973-05-28,25899.4,28852.8,4.2,,,,,
1973-05-29,25899.4,28852.8,4.2,,,,,
1973-05-30,25899.4,28852.8,4.2,,,,,
1973-05-31,25899.4,28852.8,4.2,,,,,
1973-06-01,25899.4,28852.8,4.2,,,,,
1973-06-02,25899.4,28852.8,4.2,,,,,
1973-06-03,25899.4,28852.8,4.2,,,,,
1973-06-04,25899.4,28852.8,4.2,,,,,
1973-06-05,25899.4,28852.8,4.2,,,,,
1973-06-06,25899.4,28852.8,4.2,,,,,
1973-06-07,25899.4,28852.8,4.2,,,,,
1973-06-08,25899.4,28852.8,4.2,,,,,
1973-06-09,25899.4,28852.8,4.2,,,,,
1973-06-10,25899.4,28852.8,4.2,,,,,
1973-06-11,25899.4,28852.8,4.2,,,,,
1973-06-12,25899.4,28852.8,4.2,,,,,
1973-06-13,25899.4,28852.8,4.2,,,,,
1973-06-14,25899.4,28852.8,4.2,,,,,
1973-06-15,25899.4,28852.8,4.2,,,,,
1973-06-16,25899.4,28852.8,4.2,,,,,
1973-06-17,25899.4,28852.8,4.2,,,,,
1973-06-18,25899.4,28852.8,4.2,,,,,
1973-06-19,25899.4,28852.8,4.2,,,,,
1973-06-20,25899.4,28852.8,4.2,,,,,
1973-06-21,25899.4,28852.8,4.2,,,,,
1973-06-22,25899.4,28852.8,4.2,,,,,
1973-06-23,25899.4,28852.8,4.2,,,,,
1973-06-24,25899.4,28852.8,4.2,,,,,
1973-06-25,25899.4,28852.8,4.2,,,,,
1973-06-26,25899.4,28852.8,4.2,,,,,
1973-06-27,25899.4,28852.8,4.2,,,,,
1973-06-28,25899.4,28852.8,4.2,,,,,
1973-06-29,25899.4,28852.8,4.2,,,,,
1973-06-30,25899.4,28852.8,4.2,,,,,
1973-07-01,27124.3,30335.9,4.7,,,,,
1973-07-02,27124.3,30335.9,4.7,,,,,
1973-07-03,27124.3,30335.9,4.7,,,,,
1973-07-04,27124.3,30335.9,4.7,,,,,
1973-07-05,27124.3,30335.9,4.7,,,,,
1973-07-06,27124.3,30335.9,4.7,,,,,
1973-07-07,27124.3,30335.9,4.7,,,,,
1973-07-08,27124.3,30335.9,4.7,,,,,
1973-07-09,27124.3,30335.9,4.7,,,,,
1973-07-10,27124.3,30335.9,4.7,,,,,
1973-07-11,27124.3,30335.9,4.7,,,,,
1973-07-12,27124.3,30335.9,4.7,,,,,
1973-07-13,27124.3,30335.9,4.7,,,,,
1973-07-14,27124.3,30335.9,4.7,,,,,
1973-07-15,27124.3,30335.9,4.7,,,,,
1973-07-16,27124.3,30335.9,4.7,,,,,
1973-07-17,27124.3,30335.9,4.7,,,,,
1973-07-18,27124.3,30335.9,4.7,,,,,
1973-07-19,27124.3,30335.9,4.7,,,,,
1973-07-20,27124.3,30335.9,4.7,,,,,
1973-07-21,27124.3,30335.9,4.7,,,,,
1973-07-22,27124.3,30335.9,4.7,,,,,
1973-07-23,27124.3,30335.9,4.7,,,,,
1973-07-24,27124.3,30335.9,4.7,,,,,
1973-07-25,27124.3,30335.9,4.7,,,,,
1973-07-26,27124.3,30335.9,4.7,,,,,
1973-07-27,27124.3,30335.9,4.7,,,,,
1973-07-28,27124.3,30335.9,4.7,,,,,
1973-07-29,27124.3,30335.9,4.7,,,,,
1973-07-30,27124.3,30335.9,4.7,,,,,
1973-07-31,27124.3,30335.9,4.7,,,,,
1973-08-01,27124.3,30335.9,4.7,,,,,
1973-08-02,27124.3,30335.9,4.7,,,,,
1973-08-03,27124.3,30335.9,4.7,,,,,
1973-08-04,27124.3,30335.9,4.7,,,,,
1973-08-05,27124.3,30335.9,4.7,,,,,
1973-08-06,27124.3,30335.9,4.7,,,,,
1973-08-07,27124.3,30335.9,4.7,,,,,
1973-08-08,27124.3,30335.9,4.7,,,,,
1973-08-09,27124.3,30335.9,4.7,,,,,
1973-08-10,27124.3,30335.9,4.7,,,,,
1973-08-11,27124.3,30335.9,4.7,,,,,
1973-08-12,27124.3,30335.9,4.7,,,,,
1973-08-13,27124.3,30335.9,4.7,,,,,
1973-08-14,27124.3,30335.9,4.7,,,,,
1973-08-15,27124.3,30335.9,4.7,,,,,
1973-08-16,27124.3,30335.9,4.7,,,,,
1973-08-17,27124.3,30335.9,4.7,,,,,
1973-08-18,27124.3,30335.9,4.7,,,,,
1973-08-19,27124.3,30335.9,4.7,,,,,
1973-08-20,27124.3,30335.9,4.7,,,,,
1973-08-21,27124.3,30335.9,4.7,,,,,
1973-08-22,27124.3,30335.9,4.7,,,,,
1973-08-23,27124.3,30335.9,4.7,,,,,
1973-08-24,27124.3,30335.9,4.7,,,,,
1973-08-25,27124.3,30335.9,4.7,,,,,
1973-08-26,27124.3,30335.9,4.7,,,,,
1973-08-27,27124.3,30335.9,4.7,,,,,
1973-08-28,27124.3,30335.9,4.7,,,,,
1973-08-29,27124.3,30335.9,4.7,,,,,
1973-08-30,27124.3,30335.9,4.7,,,,,
1973-08-31,27124.3,30335.9,4.7,,,,,
1973-09-01,27124.3,30335.9,4.7,,,,,
1973-09-02,27124.3,30335.9,4.7,,,,,
1973-09-03,27124.3,30335.9,4.7,,,,,
1973-09-04,27124.3,30335.9,4.7,,,,,
1973-09-05,27124.3,30335.9,4.7,,,,,
1973-09-06,27124.3,30335.9,4.7,,,,,
1973-09-07,27124.3,30335.9,4.7,,,,,
1973-09-08,27124.3,30335.9,4.7,,,,,
1973-09-09,27124.3,30335.9,4.7,,,,,
1973-09-10,27124.3,30335.9,4.7,,,,,
1973-09-11,27124.3,30335.9,4.7,,,,,
1973-09-12,27124.3,30335.9,4.7,,,,,
1973-09-13,27124.3,30335.9,4.7,,,,,
1973-09-14,27124.3,30335.9,4.7,,,,,
1973-09-15,27124.3,30335.9,4.7,,,,,
1973-09-16,27124.3,30335.9,4.7,,,,,
1973-09-17,27124.3,30335.9,4.7,,,,,
1973-09-18,27124.3,30335.9,4.7,,,,,
1973-09-19,27124.3,30335.9,4.7,,,,,
1973-09-20,27124.3,30335.9,4.7,,,,,
1973-09-21,27124.3,30335.9,4.7,,,,,
1973-09-22,27124.3,30335.9,4.7,,,,,
1973-09-23,27124.3,30335.9,4.7,,,,,
1973-09-24,27124.3,30335.9,4.7,,,,,
1973-09-25,27124.3,30335.9,4.7,,,,,
1973-09-26,27124.3,30335.9,4.7,,,,,
1973-09-27,27124.3,30335.9,4.7,,,,,
1973-09-28,27124.3,30335.9,4.7,,,,,
1973-09-29,27124.3,30335.9,4.7,,,,,
1973-09-30,27124.3,30335.9,4.7,,,,,
1973-10-01,27439.2,30468.5,1.2,,,,,
1973-10-02,27439.2,30468.5,1.2,,,,,
1973-10-03,27439.2,30468.5,1.2,,,,,
1973-10-04,27439.2,30468.5,1.2,,,,,
1973-10-05,27439.2,30468.5,1.2,,,,,
1973-10-06,27439.2,30468.5,1.2,,,,,
1973-10-07,27439.2,30468.5,1.2,,,,,
1973-10-08,27439.2,30468.5,1.2,,,,,
1973-10-09,27439.2,30468.5,1.2,,,,,
1973-10-10,27439.2,30468.5,1.2,,,,,
1973-10-11,27439.2,30468.5,1.2,,,,,
1973-10-12,27439.2,30468.5,1.2,,,,,
1973-10-13,27439.2,30468.5,1.2,,,,,
1973-10-14,27439.2,30468.5,1.2,,,,,
1973-10-15,27439.2,30468.5,1.2,,,,,
1973-10-16,27439.2,30468.5,1.2,,,,,
1973-10-17,27439.2,30468.5,1.2,,,,,
1973-10-18,27439.2,30468.5,1.2,,,,,
1973-10-19,27439.2,30468.5,1.2,,,,,
1973-10-20,27439.2,30468.5,1.2,,,,,
1973-10-21,27439.2,30468.5,1.2,,,,,
1973-10-22,27439.2,30468.5,1.2,,,,,
1973-10-23,27439.2,30468.5,1.2,,,,,
1973-10-24,27439.2,30468.5,1.2,,,,,
1973-10-25,27439.2,30468.5,1.2,,,,,
1973-10-26,27439.2,30468.5,1.2,,,,,
1973-10-27,27439.2,30468.5,1.2,,,,,
1973-10-28,27439.2,30468.5,1.2,,,,,
1973-10-29,27439.2,30468.5,1.2,,,,,
1973-10-30,27439.2,30468.5,1.2,,,,,
1973-10-31,27439.2,30468.5,1.2,,,,,
1973-11-01,27439.2,30468.5,1.2,,,,,
1973-11-02,27439.2,30468.5,1.2,,,,,
1973-11-03,27439.2,30468.5,1.2,,,,,
1973-11-04,27439.2,30468.5,1.2,,,,,
1973-11-05,27439.2,30468.5,1.2,,,,,
1973-11-06,27439.2,30468.5,1.2,,,,,
1973-11-07,27439.2,30468.5,1.2,,,,,
1973-11-08,27439.2,30468.5,1.2,,,,,
1973-11-09,27439.2,30468.5,1.2,,,,,
1973-11-10,27439.2,30468.5,1.2,,,,,
1973-11-11,27439.2,30468.5,1.2,,,,,
1973-11-12,27439.2,30468.5,1.2,,,,,
1973-11-13,27439.2,30468.5,1.2,,,,,
1973-11-14,27439.2,30468.5,1.2,,,,,
1973-11-15,27439.2,30468.5,1.2,,,,,
1973-11-16,27439.2,30468.5,1.2,,,,,
1973-11-17,27439.2,30468.5,1.2,,,,,
1973-11-18,27439.2,30468.5,1.2,,,,,
1973-11-19,27439.2,30468.5,1.2,,,,,
1973-11-20,27439.2,30468.5,1.2,,,,,
1973-11-21,27439.2,30468.5,1.2,,,,,
1973-11-22,27439.2,30468.5,1.2,,,,,
1973-11-23,27439.2,30468.5,1.2,,,,,
1973-11-24,27439.2,30468.5,1.2,,,,,
1973-11-25,27439.2,30468.5,1.2,,,,,
1973-11-26,27439.2,30468.5,1.2,,,,,
1973-11-27,27439.2,30468.5,1.2,,,,,
1973-11-28,27439.2,30468.5,1.2,,,,,
1973-11-29,27439.2,30468.5,1.2,,,,,
1973-11-30,27439.2,30468.5,1.2,,,,,
1973-12-01,27439.2,30468.5,1.2,,,,,
1973-12-02,27439.2,30468.5,1.2,,,,,
1973-12-03,27439.2,30468.5,1.2,,,,,
1973-12-04,27439.2,30468.5,1.2,,,,,
1973-12-05,27439.2,30468.5,1.2,,,,,
1973-12-06,27439.2,30468.5,1.2,,,,,
1973-12-07,27439.2,30468.5,1.2,,,,,
1973-12-08,27439.2,30468.5,1.2,,,,,
1973-12-09,27439.2,30468.5,1.2,,,,,
1973-12-10,27439.2,30468.5,1.2,,,,,
1973-12-11,27439.2,30468.5,1.2,,,,,
1973-12-12,27439.2,30468.5,1.2,,,,,
1973-12-13,27439.2,30468.5,1.2,,,,,
1973-12-14,27439.2,30468.5,1.2,,,,,
1973-12-15,27439.2,30468.5,1.2,,,,,
1973-12-16,27439.2,30468.5,1.2,,,,,
1973-12-17,27439.2,30468.5,1.2,,,,,
1973-12-18,27439.2,30468.5,1.2,,,,,
1973-12-19,27439.2,30468.5,1.2,,,,,
1973-12-20,27439.2,30468.5,1.2,,,,,
1973-12-21,27439.2,30468.5,1.2,,,,,
1973-12-22,27439.2,30468.5,1.2,,,,,
1973-12-23,27439.2,30468.5,1.2,,,,,
1973-12-24,27439.2,30468.5,1.2,,,,,
1973-12-25,27439.2,30468.5,1.2,,,,,
1973-12-26,27439.2,30468.5,1.2,,,,,
1973-12-27,27439.2,30468.5,1.2,,,,,
1973-12-28,27439.2,30468.5,1.2,,,,,
1973-12-29,27439.2,30468.5,1.2,,,,,
1973-12-30,27439.2,30468.5,1.2,,,,,
1973-12-31,27439.2,30468.5,1.2,,,,,
1974-01-01,28845.8,32093,5.1,,,,,
1974-01-02,28845.8,32093,5.1,,,,,
1974-01-03,28845.8,32093,5.1,,,,,
1974-01-04,28845.8,32093,5.1,,,,,
1974-01-05,28845.8,32093,5.1,,,,,
1974-01-06,28845.8,32093,5.1,,,,,
1974-01-07,28845.8,32093,5.1,,,,,
1974-01-08,28845.8,32093,5.1,,,,,
1974-01-09,28845.8,32093,5.1,,,,,
1974-01-10,28845.8,32093,5.1,,,,,
1974-01-11,28845.8,32093,5.1,,,,,
1974-01-12,28845.8,32093,5.1,,,,,
1974-01-13,28845.8,32093,5.1,,,,,
1974-01-14,28845.8,32093,5.1,,,,,
1974-01-15,28845.8,32093,5.1,,,,,
1974-01-16,28845.8,32093,5.1,,,,,
1974-01-17,28845.8,32093,5.1,,,,,
1974-01-18,28845.8,32093,5.1,,,,,
1974-01-19,28845.8,32093,5.1,,,,,
1974-01-20,28845.8,32093,5.1,,,,,
1974-01-21,28845.8,32093,5.1,,,,,
1974-01-22,28845.8,32093,5.1,,,,,
1974-01-23,28845.8,32093,5.1,,,,,
1974-01-24,28845.8,32093,5.1,,,,,
1974-01-25,28845.8,32093,5.1,,,,,
1974-01-26,28845.8,32093,5.1,,,,,
1974-01-27,28845.8,32093,5.1,,,,,
1974-01-28,28845.8,32093,5.1,,,,,
1974-01-29,28845.8,32093,5.1,,,,,
1974-01-30,28845.8,32093,5.1,,,,,
1974-01-31,28845.8,32093,5.1,,,,,
1974-02-01,28845.8,32093,5.1,,,,,
1974-02-02,28845.8,32093,5.1,,,,,
1974-02-03,28845.8,32093,5.1,,,,,
1974-02-04,28845.8,32093,5.1,,,,,
1974-02-05,28845.8,32093,5.1,,,,,
1974-02-06,28845.8,32093,5.1,,,,,
1974-02-07,28845.8,32093,5.1,,,,,
1974-02-08,28845.8,32093,5.1,,,,,
1974-02-09,28845.8,32093,5.1,,,,,
1974-02-10,28845.8,32093,5.1,,,,,
1974-02-11,28845.8,32093,5.1,,,,,
1974-02-12,28845.8,32093,5.1,,,,,
1974-02-13,28845.8,32093,5.1,,,,,
1974-02-14,28845.8,32093,5.1,,,,,
1974-02-15,28845.8,32093,5.1,,,,,
1974-02-16,28845.8,32093,5.1,,,,,
1974-02-17,28845.8,32093,5.1,,,,,
1974-02-18,28845.8,32093,5.1,,,,,
1974-02-19,28845.8,32093,5.1,,,,,
1974-02-20,28845.8,32093,5.1,,,,,
1974-02-21,28845.8,32093,5.1,,,,,
1974-02-22,28845.8,32093,5.1,,,,,
1974-02-23,28845.8,32093,5.1,,,,,
1974-02-24,28845.8,32093,5.1,,,,,
1974-02-25,28845.8,32093,5.1,,,,,
1974-02-26,28845.8,32093,5.1,,,,,
1974-02-27,28845.8,32093,5.1,,,,,
1974-02-28,28845.8,32093,5.1,,,,,
1974-03-01,28845.8,32093,5.1,,,,,
1974-03-02,28845.8,32093,5.1,,,,,
1974-03-03,28845.8,32093,5.1,,,,,
1974-03-04,28845.8,32093,5.1,,,,,
1974-03-05,28845.8,32093,5.1,,,,,
1974-03-06,28845.8,32093,5.1,,,,,
1974-03-07,28845.8,32093,5.1,,,,,
1974-03-08,28845.8,32093,5.1,,,,,
1974-03-09,28845.8,32093,5.1,,,,,
1974-03-10,28845.8,32093,5.1,,,,,
1974-03-11,28845.8,32093,5.1,,,,,
1974-03-12,28845.8,32093,5.1,,,,,
1974-03-13,28845.8,32093,5.1,,,,,
1974-03-14,28845.8,32093,5.1,,,,,
1974-03-15,28845.8,32093,5.1,,,,,
1974-03-16,28845.8,32093,5.1,,,,,
1974-03-17,28845.8,32093,5.1,,,,,
1974-03-18,28845.8,32093,5.1,,,,,
1974-03-19,28845.8,32093,5.1,,,,,
1974-03-20,28845.8,32093,5.1,,,,,
1974-03-21,28845.8,32093,5.1,,,,,
1974-03-22,28845.8,32093,5.1,,,,,
1974-03-23,28845.8,32093,5.1,,,,,
1974-03-24,28845.8,32093,5.1,,,,,
1974-03-25,28845.8,32093,5.1,,,,,
1974-03-26,28845.8,32093,5.1,,,,,
1974-03-27,28845.8,32093,5.1,,,,,
1974-03-28,28845.8,32093,5.1,,,,,
1974-03-29,28845.8,32093,5.1,,,,,
1974-03-30,28845.8,32093,5.1,,,,,
1974-03-31,28845.8,32093,5.1,,,,,
1974-04-01,28663.4,30852.3,-0.6,,,,,
1974-04-02,28663.4,30852.3,-0.6,,,,,
1974-04-03,28663.4,30852.3,-0.6,,,,,
1974-04-04,28663.4,30852.3,-0.6,,,,,
1974-04-05,28663.4,30852.3,-0.6,,,,,
1974-04-06,28663.4,30852.3,-0.6,,,,,
1974-04-07,28663.4,30852.3,-0.6,,,,,
1974-04-08,28663.4,30852.3,-0.6,,,,,
1974-04-09,28663.4,30852.3,-0.6,,,,,
1974-04-10,28663.4,30852.3,-0.6,,,,,
1974-04-11,28663.4,30852.3,-0.6,,,,,
1974-04-12,28663.4,30852.3,-0.6,,,,,
1974-04-13,28663.4,30852.3,-0.6,,,,,
1974-04-14,28663.4,30852.3,-0.6,,,,,
1974-04-15,28663.4,30852.3,-0.6,,,,,
1974-04-16,28663.4,30852.3,-0.6,,,,,
1974-04-17,28663.4,30852.3,-0.6,,,,,
1974-04-18,28663.4,30852.3,-0.6,,,,,
1974-04-19,28663.4,30852.3,-0.6,,,,,
1974-04-20,28663.4,30852.3,-0.6,,,,,
1974-04-21,28663.4,30852.3,-0.6,,,,,
1974-04-22,28663.4,30852.3,-0.6,,,,,
1974-04-23,28663.4,30852.3,-0.6,,,,,
1974-04-24,28663.4,30852.3,-0.6,,,,,
1974-04-25,28663.4,30852.3,-0.6,,,,,
1974-04-26,28663.4,30852.3,-0.6,,,,,
1974-04-27,28663.4,30852.3,-0.6,,,,,
1974-04-28,28663.4,30852.3,-0.6,,,,,
1974-04-29,28663.4,30852.3,-0.6,,,,,
1974-04-30,28663.4,30852.3,-0.6,,,,,
1974-05-01,28663.4,30852.3,-0.6,,,,,
1974-05-02,28663.4,30852.3,-0.6,,,,,
1974-05-03,28663.4,30852.3,-0.6,,,,,
1974-05-04,28663.4,30852.3,-0.6,,,,,
1974-05-05,28663.4,30852.3,-0.6,,,,,
1974-05-06,28663.4,30852.3,-0.6,,,,,
1974-05-07,28663.4,30852.3,-0.6,,,,,
1974-05-08,28663.4,30852.3,-0.6,,,,,
1974-05-09,28663.4,30852.3,-0.6,,,,,
1974-05-10,28663.4,30852.3,-0.6,,,,,
1974-05-11,28663.4,30852.3,-0.6,,,,,
1974-05-12,28663.4,30852.3,-0.6,,,,,
1974-05-13,28663.4,30852.3,-0.6,,,,,
1974-05-14,28663.4,30852.3,-0.6,,,,,
1974-05-15,28663.4,30852.3,-0.6,,,,,
1974-05-16,28663.4,30852.3,-0.6,,,,,
1974-05-17,28663.4,30852.3,-0.6,,,,,
1974-05-18,28663.4,30852.3,-0.6,,,,,
1974-05-19,28663.4,30852.3,-0.6,,,,,
1974-05-20,28663.4,30852.3,-0.6,,,,,
1974-05-21,28663.4,30852.3,-0.6,,,,,
1974-05-22,28663.4,30852.3,-0.6,,,,,
1974-05-23,28663.4,30852.3,-0.6,,,,,
1974-05-24,28663.4,30852.3,-0.6,,,,,
1974-05-25,28663.4,30852.3,-0.6,,,,,
1974-05-26,28663.4,30852.3,-0.6,,,,,
1974-05-27,28663.4,30852.3,-0.6,,,,,
1974-05-28,28663.4,30852.3,-0.6,,,,,
1974-05-29,28663.4,30852.3,-0.6,,,,,
1974-05-30,28663.4,30852.3,-0.6,,,,,
1974-05-31,28663.4,30852.3,-0.6,,,,,
1974-06-01,28663.4,30852.3,-0.6,,,,,
1974-06-02,28663.4,30852.3,-0.6,,,,,
1974-06-03,28663.4,30852.3,-0.6,,,,,
1974-06-04,28663.4,30852.3,-0.6,,,,,
1974-06-05,28663.4,30852.3,-0.6,,,,,
1974-06-06,28663.4,30852.3,-0.6,,,,,
1974-06-07,28663.4,30852.3,-0.6,,,,,
1974-06-08,28663.4,30852.3,-0.6,,,,,
1974-06-09,28663.4,30852.3,-0.6,,,,,
1974-06-10,28663.4,30852.3,-0.6,,,,,
1974-06-11,28663.4,30852.3,-0.6,,,,,
1974-06-12,28663.4,30852.3,-0.6,,,,,
